Longitude Latitude ArrivingTime LeavingTime LocationType AgentID
40.05614185907335 116.6074615996139 2008-12-18,05:09:22 2008-12-18,07:21:29 Pub 144
40.05454437283952 116.60864515555558 2008-12-18,07:28:06 2008-12-18,07:53:13 Pub 144
40.05399166028463 116.60840763441132 2008-12-18,07:53:15 2008-12-18,08:39:38 Apartment 144
40.054261203719065 116.60828367355366 2008-12-18,09:03:58 2008-12-18,09:35:45 Pub 144
40.05317956923078 116.6081525076923 2008-12-18,09:42:27 2008-12-18,11:01:45 Apartment 144
36.63129937956205 101.75986905839414 2009-07-06,03:48:57 2009-07-06,04:12:14 Apartment 144
36.631493457516335 101.765043379085 2009-07-06,04:27:14 2009-07-06,05:06:28 Apartment 144
36.63432575690607 101.74989613259672 2009-07-06,06:02:11 2009-07-06,06:25:42 Apartment 144
36.63229809844562 101.74542383937828 2009-07-06,06:35:54 2009-07-06,07:03:28 Apartment 144
36.63021816180372 101.76014255702914 2009-07-06,07:55:12 2009-07-06,09:38:48 Apartment 144
36.62297565789472 101.80671070394742 2009-07-06,10:07:17 2009-07-06,12:36:52 Apartment 144
36.38228516666666 94.9060945 2009-07-06,22:38:20 2009-07-06,23:26:54 Pub 144
35.98976409615385 94.81766733974364 2009-07-07,00:03:15 2009-07-07,00:51:44 Pub 144
40.026741903921575 116.43197026862744 2008-11-30,07:22:33 2008-11-30,08:15:15 Workplace 144
36.064152680203065 120.30968593401018 2009-05-27,23:58:09 2009-05-28,00:30:04 Apartment 144
36.20562279452055 120.6038515616439 2009-05-28,03:08:59 2009-05-28,03:35:49 Pub 144
36.20134367948717 120.6105379794872 2009-05-28,03:53:49 2009-05-28,04:29:34 Pub 144
36.204049774436086 120.61606127443602 2009-05-28,04:45:04 2009-05-28,05:10:39 Pub 144
36.05964910769232 120.36668775384618 2009-05-28,08:29:24 2009-05-28,09:02:19 Workplace 144
36.060886009267016 120.3064166310026 2009-05-28,09:13:04 2009-05-28,12:07:14 Apartment 144
36.06349264351851 120.31493248611112 2009-05-28,12:19:59 2009-05-28,13:01:39 Workplace 144
36.06312607899162 120.31492924537814 2009-05-28,13:01:44 2009-05-28,14:06:49 Apartment 144
36.059471737410064 120.31494431654671 2009-05-28,14:06:54 2009-05-28,14:44:34 Pub 144
39.99560414999999 116.44359325 2009-07-15,20:46:27 2009-07-15,21:21:23 Pub 144
40.02748295439379 116.43357539822024 2009-07-15,21:21:28 2009-07-15,23:54:46 Apartment 144
39.9781088 116.34756549999994 2009-07-16,00:48:56 2009-07-16,02:45:51 Workplace 144
39.991721232558135 116.32685781395348 2009-07-16,03:01:21 2009-07-16,03:53:46 Pub 144
40.027498985207096 116.4326649970416 2009-07-16,04:14:36 2009-07-16,10:46:31 Workplace 144
40.120371 116.41426359999998 2009-07-16,11:33:06 2009-07-16,15:16:37 Apartment 144
40.013543943243256 119.52413801351356 2008-09-14,02:33:01 2008-09-14,03:05:40 Apartment 144
36.065221138248845 120.32279256682024 2009-05-29,02:05:40 2009-05-29,02:45:30 Pub 144
36.06346233064516 120.32671545967742 2009-05-29,02:55:20 2009-05-29,03:18:45 Pub 144
36.05952592660552 120.3250469633027 2009-05-29,03:18:50 2009-05-29,03:39:35 Workplace 144
36.05386717940196 120.32724085714293 2009-05-29,03:48:25 2009-05-29,04:31:45 Apartment 144
36.05689708720932 120.332991877907 2009-05-29,04:53:35 2009-05-29,05:16:55 Apartment 144
36.05599789928058 120.3321271043165 2009-05-29,05:17:00 2009-05-29,05:48:55 Pub 144
36.0514973035714 120.34840921726192 2009-05-29,07:01:35 2009-05-29,07:50:50 Pub 144
36.06115630379748 120.30627186075944 2009-05-29,08:30:00 2009-05-29,14:07:28 Apartment 144
37.024711142592594 111.83317673888888 2009-01-21,00:21:06 2009-01-21,03:00:16 Apartment 144
36.98595719999999 111.8210058051546 2009-01-21,03:11:16 2009-01-21,03:38:12 Apartment 144
40.03142120952381 116.41332098095236 2008-10-01,02:31:32 2008-10-01,03:26:36 Workplace 144
40.02740946153846 116.43255853846156 2009-08-11,10:55:39 2009-08-11,12:35:07 Workplace 144
39.99734356756756 116.4036695135135 2009-08-11,12:48:42 2009-08-11,15:09:58 Pub 144
40.0381692 116.3453624 2009-08-08,06:24:46 2009-08-08,10:39:12 Apartment 144
39.948366666666665 116.507877 2009-08-08,12:09:27 2009-08-08,14:24:17 Apartment 144
39.93194105128206 116.50036046153848 2009-09-23,00:32:01 2009-09-23,02:35:08 Pub 144
39.919811475 116.45690522499994 2009-09-23,02:53:28 2009-09-23,05:47:24 Apartment 144
39.91221827272727 116.36253172727277 2009-09-23,06:30:44 2009-09-23,10:09:21 Workplace 144
40.12821257966103 116.41458951864408 2008-11-03,13:50:53 2008-11-03,14:38:47 Apartment 144
40.07777777777777 116.588008333333 2008-06-20,23:27:57 2008-06-21,00:43:00 Pub 144
40.077308333333335 116.5913869047618 2008-06-21,00:44:07 2008-06-21,01:09:07 Pub 144
33.96335 118.027191666667 2008-06-21,02:17:21 2008-06-21,02:42:58 Apartment 144
31.19716166666667 121.34292500000012 2008-06-21,03:07:14 2008-06-21,03:38:27 Pub 144
40.02893571428572 116.43063571428556 2008-08-23,04:54:30 2008-08-23,05:46:29 Pub 144
40.0360833333333 116.430816666667 2008-08-23,05:47:37 2008-08-23,11:35:14 Pub 144
40.03122454022982 116.41284277011496 2009-06-22,11:30:07 2009-06-22,12:07:07 Apartment 144
40.02991889285714 116.43109238095238 2009-08-30,02:30:44 2009-08-30,02:58:44 Apartment 144
40.05294289268298 116.40817690243904 2009-08-30,03:05:39 2009-08-30,06:08:19 Restaurant 144
40.05853380392157 116.40805598039216 2009-08-30,06:08:24 2009-08-30,07:39:46 Apartment 144
40.05480062709494 116.40848722765374 2009-08-30,08:00:16 2009-08-30,08:56:46 Workplace 144
40.04273882534783 116.4050893863984 2009-08-30,08:58:01 2009-08-30,09:51:46 Pub 144
40.0774 116.330041666667 2008-06-25,11:41:26 2008-06-25,14:17:34 Apartment 144
39.91103175 116.37270958333336 2009-05-31,11:48:01 2009-05-31,12:31:34 Apartment 144
40.02771503070171 116.43351167543868 2009-05-31,12:53:29 2009-05-31,14:04:24 Apartment 144
40.02754417952751 116.4335916724409 2009-05-31,14:04:29 2009-05-31,16:28:39 Apartment 144
40.0274019131944 116.43359931944448 2009-05-31,16:31:44 2009-05-31,16:57:04 Apartment 144
39.96106322222223 116.31368494444445 2009-06-16,03:07:01 2009-06-16,07:39:06 Pub 144
40.02136013333334 116.29234906666667 2009-06-16,07:58:51 2009-06-16,09:46:24 Workplace 144
39.90517166666667 116.36597505555554 2009-06-16,10:50:20 2009-06-16,12:57:25 Apartment 144
40.028980295454566 116.43134234090908 2009-06-01,11:27:17 2009-06-01,12:21:26 Pub 144
40.031336785714295 116.41325757142856 2009-06-01,12:23:41 2009-06-01,13:10:15 Workplace 144
39.95546863636363 116.39755900000002 2009-09-10,01:13:03 2009-09-10,05:59:36 Apartment 144
39.95713718 116.40131612 2009-09-10,06:03:11 2009-09-10,09:00:21 Apartment 144
39.95651477777778 116.3974211111111 2009-09-10,09:01:31 2009-09-10,10:15:37 Apartment 144
40.02803089473684 116.43144536842104 2009-09-10,10:39:27 2009-09-10,23:53:17 Pub 144
40.03687296851854 116.34826846666664 2008-12-14,11:29:20 2008-12-14,13:37:04 Pub 144
8.109096166666674 98.30627178888894 2009-03-21,10:04:54 2009-03-21,10:37:10 Pub 144
7.87581898133333 98.38853027999996 2009-03-21,11:25:20 2009-03-21,12:00:54 Pub 144
7.878775756906079 98.3956351187846 2009-03-21,12:02:22 2009-03-21,14:02:28 Pub 144
7.879658136222909 98.39581965325073 2009-03-21,14:15:08 2009-03-21,15:14:20 Apartment 144
40.02337718099226 116.29316779734454 2009-07-19,07:03:41 2009-07-19,10:27:01 Pub 144
40.03957984615385 116.30641097435898 2009-07-19,10:33:16 2009-07-19,13:16:36 Apartment 144
32.129708888888885 114.07841111111114 2008-06-13,15:09:28 2008-06-13,15:30:26 Pub 144
38.04654583333334 114.4867104166665 2008-06-13,23:27:58 2008-06-13,23:55:42 Apartment 144
7.879453861111112 98.39571118055554 2009-03-24,00:44:22 2009-03-24,01:04:45 Apartment 144
7.879026984662582 98.39488204294474 2009-03-24,01:04:50 2009-03-24,01:33:12 Pub 144
7.83498111538461 98.34726587179487 2009-03-24,01:59:38 2009-03-24,02:28:28 Pub 144
7.745365373665479 98.37333141814968 2009-03-24,03:00:50 2009-03-24,06:33:26 Pub 144
7.763265325757583 98.30564885353532 2009-03-24,07:23:14 2009-03-24,08:05:21 Pub 144
7.883663053719016 98.39433236363638 2009-03-24,08:41:44 2009-03-24,09:55:07 Apartment 144
7.867348234374999 98.39590592578126 2009-03-24,09:56:26 2009-03-24,10:32:41 Apartment 144
7.875927070512821 98.3864001346154 2009-03-24,10:36:58 2009-03-24,11:21:42 Pub 144
7.879054342857146 98.39521816952389 2009-03-24,11:26:57 2009-03-24,12:40:59 Pub 144
7.879236286288425 98.39515378274236 2009-03-24,12:47:43 2009-03-24,22:56:30 Apartment 144
7.880645490909086 98.39541533636366 2009-03-24,23:08:10 2009-03-25,02:06:25 Pub 144
7.887023302547773 98.39827289171976 2009-03-25,02:06:53 2009-03-25,02:44:32 Apartment 144
7.919570503614452 98.36912574096364 2009-03-25,03:02:18 2009-03-25,05:03:56 Pub 144
7.90977535195531 98.3801888603352 2009-03-25,05:18:22 2009-03-25,06:59:28 Pub 144
7.851647499999999 98.34786916666668 2009-03-25,07:18:35 2009-03-25,09:04:11 Restaurant 144
7.876207122580644 98.3877837225806 2009-03-25,09:20:08 2009-03-25,10:02:30 Pub 144
8.10925910526316 98.3068330526316 2009-03-25,10:50:58 2009-03-25,13:11:54 Pub 144
1.3495543676470594 103.98778029411766 2009-03-25,14:54:07 2009-03-25,15:17:00 Pub 144
1.3516918000000002 103.98427856923082 2009-03-25,15:21:24 2009-03-25,15:47:34 Pub 144
1.3559900000000005 103.98609829411764 2009-03-25,15:47:35 2009-03-25,16:59:41 Pub 144
40.02284475 116.2930894 2009-06-14,08:04:12 2009-06-14,12:01:42 Workplace 144
40.039023 116.30671269999998 2009-06-14,12:09:17 2009-06-14,13:59:06 Apartment 144
40.02461041666666 116.42123749999976 2008-05-26,00:08:24 2008-05-26,00:56:30 Apartment 144
40.03855169999999 116.34698243333332 2009-06-06,07:10:51 2009-06-06,10:24:52 Apartment 144
40.0722315 116.327800125 2009-06-06,10:41:47 2009-06-06,12:52:08 Apartment 144
36.06868438243631 120.43794313031168 2009-05-29,23:54:10 2009-05-30,01:11:30 Pub 144
36.0686141930502 120.4381076293436 2009-05-30,01:23:50 2009-05-30,01:48:45 Pub 144
36.06880316666673 120.43826872666664 2009-05-30,02:09:20 2009-05-30,03:55:25 Pub 144
36.06893610679613 120.38828627184463 2009-05-30,05:28:30 2009-05-30,05:50:05 Restaurant 144
36.06897416071429 120.38831575000002 2009-05-30,05:50:10 2009-05-30,06:24:50 Restaurant 144
36.06394379032257 120.34621717204298 2009-05-30,06:45:35 2009-05-30,08:46:10 Pub 144
36.06142400902933 120.306509981941 2009-05-30,09:07:35 2009-05-30,12:24:48 Apartment 144
40.02743871675043 116.43295392000029 2009-07-17,11:18:20 2009-07-18,00:51:45 Workplace 144
39.97719965151514 116.32734561818178 2009-07-18,01:20:02 2009-07-18,01:46:37 Apartment 144
39.98113499202126 116.33812038297876 2009-07-18,01:55:37 2009-07-18,02:24:02 Pub 144
39.978528375 116.347548625 2009-07-18,02:26:12 2009-07-18,03:18:49 Apartment 144
39.98021144715448 116.33888432520332 2009-07-18,03:21:07 2009-07-18,03:55:44 Pub 144
39.98675592307692 116.4151181923077 2009-07-18,04:11:29 2009-07-18,04:46:14 Pub 144
40.02733083333333 116.4335885 2009-07-18,05:07:19 2009-07-18,07:42:29 Apartment 144
39.98465891666666 116.47872358333332 2009-07-18,07:55:04 2009-07-18,13:43:07 Apartment 144
40.04055962499997 116.41621935833334 2009-08-03,11:05:00 2009-08-03,11:25:25 Workplace 144
39.95620276400911 116.39699757038754 2009-07-29,00:39:29 2009-07-29,09:33:49 Apartment 144
40.04077767368423 116.41600146315784 2009-07-22,10:47:05 2009-07-22,11:30:24 Workplace 144
40.04294362773726 116.42159806569336 2009-07-22,11:31:29 2009-07-22,11:53:44 Apartment 144
40.027509534031466 116.43295907329842 2009-07-22,13:02:49 2009-07-23,00:04:33 Workplace 144
40.02903825222224 116.43123680222229 2009-03-19,11:02:30 2009-03-19,11:31:50 Pub 144
39.962480689843765 116.31301077864585 2008-10-14,02:00:23 2008-10-14,03:13:56 Apartment 144
39.96150699900494 116.31363723855728 2008-10-14,03:28:49 2008-10-14,05:18:30 Pub 144
39.961283370876274 116.31364524432982 2008-10-14,06:23:25 2008-10-14,07:12:53 Pub 144
39.96842495 116.311891625 2008-10-14,07:12:55 2008-10-14,08:01:34 Pub 144
29.55698507857143 106.56937086142857 2008-11-05,04:38:55 2008-11-05,07:16:16 Pub 144
29.583597408194468 106.4483854029168 2008-11-05,08:24:57 2008-11-05,09:28:08 Apartment 144
29.583142830980396 106.44918912666672 2008-11-05,09:28:10 2008-11-05,09:48:49 Apartment 144
29.603163537198068 106.51436177053137 2008-11-05,10:18:04 2008-11-05,10:41:14 Apartment 144
40.022241523762375 116.29285641089108 2008-08-30,09:34:45 2008-08-30,11:46:59 Workplace 144
39.9560928 116.39769575 2009-09-16,00:53:07 2009-09-16,03:49:05 Apartment 144
39.89521979166666 116.31697604166668 2008-06-26,11:34:48 2008-06-26,12:39:01 Pub 144
36.677075 115.8347083333335 2008-06-26,15:46:20 2008-06-26,16:12:54 Apartment 144
22.534208333333343 114.11256916666662 2008-06-27,11:52:05 2008-06-27,12:23:42 Pub 144
22.510700000000025 113.9277541666665 2008-06-27,12:52:54 2008-06-27,14:08:04 Apartment 144
26.861845833333323 112.62913333333326 2008-06-13,02:14:10 2008-06-13,03:05:22 Apartment 144
26.89335333333334 112.6120833333334 2008-06-13,03:10:55 2008-06-13,05:10:20 Apartment 144
39.96608337678571 115.87611665535712 2008-05-18,03:37:02 2008-05-18,03:59:19 Apartment 144
39.96008670417756 115.88493972950393 2008-05-18,04:20:28 2008-05-18,04:59:01 Apartment 144
40.09112145454546 116.47379104545456 2009-07-31,03:10:20 2009-07-31,05:33:30 Apartment 144
40.0502133 116.60704745 2008-11-09,06:25:36 2008-11-09,06:49:18 Apartment 144
40.028968987902886 116.41135154627422 2009-06-26,00:08:47 2009-06-26,15:03:47 Apartment 144
40.0369565367647 116.34355568382352 2009-03-15,10:40:23 2009-03-15,12:50:29 Apartment 144
39.32645555555555 115.85062222222216 2008-06-07,05:36:42 2008-06-07,05:59:28 Pub 144
38.773605555555534 115.317288888889 2008-06-07,06:46:28 2008-06-07,07:11:05 Apartment 144
38.039523529411774 114.48519117647048 2008-06-07,08:17:48 2008-06-07,08:42:20 Apartment 144
37.054135416666654 114.48695208333336 2008-06-07,09:54:43 2008-06-07,10:18:28 Apartment 144
35.517958333333354 114.05390833333352 2008-06-07,12:02:15 2008-06-07,12:25:34 Apartment 144
34.75391111111113 113.650311111111 2008-06-07,13:17:30 2008-06-07,13:58:16 Apartment 144
34.708208333333346 112.6926333333335 2008-06-07,14:58:19 2008-06-07,15:20:06 Apartment 144
33.1336916666667 112.5780333333335 2008-06-07,18:20:35 2008-06-07,18:41:44 Apartment 144
32.424541666666656 112.108275 2008-06-07,19:28:44 2008-06-07,20:11:57 Apartment 144
39.98799643272727 116.45244331090908 2008-05-17,07:10:44 2008-05-17,07:32:30 Apartment 144
40.658671551282055 117.28878552564092 2009-08-09,01:33:14 2009-08-09,02:02:49 Pub 144
40.67972785185185 117.2535371604938 2009-08-09,04:08:29 2009-08-09,04:31:34 Workplace 144
40.6853699387755 117.2385937091837 2009-08-09,05:27:46 2009-08-09,05:51:56 Apartment 144
40.01975093478261 116.44711997826086 2009-08-09,08:41:48 2009-08-09,09:03:47 Restaurant 144
40.03096737500003 116.43774742499996 2009-08-09,09:24:37 2009-08-09,09:50:22 Apartment 144
40.03893571428572 116.34590714285716 2008-07-13,10:27:37 2008-07-13,11:38:21 Apartment 144
40.03279666666666 116.3027466666668 2008-07-13,11:50:06 2008-07-13,14:00:47 Pub 144
40.02311111111111 116.2938944444445 2008-07-19,10:25:42 2008-07-19,14:11:11 Pub 144
40.03131949333333 116.41292862000002 2008-08-29,09:49:35 2008-08-29,10:33:01 Workplace 144
39.942 116.47610069444433 2008-07-06,06:33:10 2008-07-06,06:54:09 Pub 144
39.938210952380935 116.47339285714284 2008-07-06,07:34:55 2008-07-06,07:59:11 Pub 144
40.03125333333331 116.4131116666667 2008-07-06,08:38:44 2008-07-06,09:27:52 Apartment 144
40.02114599821427 116.29273522232144 2008-11-16,08:46:01 2008-11-16,11:40:17 Apartment 144
40.03888652241381 116.34643839827584 2009-03-08,01:27:24 2009-03-08,01:59:21 Apartment 144
40.02674060769232 116.2019212307692 2009-03-08,02:55:10 2009-03-08,07:10:17 Apartment 144
40.03964256346153 116.3064013134615 2009-03-08,07:33:52 2009-03-08,08:16:33 Apartment 144
40.039783940000014 116.30627561428572 2009-03-08,08:20:30 2009-03-08,08:48:30 Apartment 144
39.995449465062094 116.32882738354046 2009-06-27,03:31:18 2009-06-27,06:54:33 Workplace 144
40.027353625 116.43302625 2009-06-27,07:16:03 2009-06-27,08:09:36 Workplace 144
40.10165653571427 116.36714192857144 2009-06-27,08:43:46 2009-06-27,11:40:39 Apartment 144
40.05866426666666 116.40713196666668 2009-06-27,11:53:29 2009-06-27,12:45:39 Apartment 144
40.04228796078431 116.4278634117647 2009-07-20,00:06:22 2009-07-20,10:38:27 Pub 144
40.0273126351244 116.43297446498327 2009-07-20,10:43:37 2009-07-21,00:21:22 Workplace 144
39.972697333333336 116.39493633333332 2009-08-19,23:07:57 2009-08-20,00:22:29 Apartment 144
40.15924323076921 116.65546462820504 2009-08-20,02:20:24 2009-08-20,02:46:35 Apartment 144
40.12902019999998 116.64988672857142 2009-08-20,03:03:50 2009-08-20,03:24:15 Apartment 144
40.1693788 116.70173295999996 2009-08-20,03:34:20 2009-08-20,05:26:59 Apartment 144
39.9078347 116.36676200000002 2009-08-20,07:06:09 2009-08-20,10:10:04 Workplace 144
40.02743641666667 116.4331105 2009-08-20,10:16:09 2009-08-20,10:44:09 Workplace 144
39.98595056250001 116.4607975 2009-08-20,11:11:34 2009-08-20,12:34:37 Apartment 144
39.956020442666656 116.3970708506667 2008-08-25,00:39:54 2008-08-25,10:04:42 Apartment 144
22.500549047619057 113.90844476190482 2008-07-02,11:05:01 2008-07-02,11:50:30 Pub 144
22.517777777777766 113.99319444444468 2008-07-02,14:40:46 2008-07-02,19:04:55 Apartment 144
40.02852 116.4295115 2009-09-05,04:21:09 2009-09-05,06:46:21 Apartment 144
39.97573569811321 116.45659520754712 2009-09-05,07:11:01 2009-09-05,08:55:05 Restaurant 144
40.02133229166666 116.43165708333328 2009-09-05,09:03:05 2009-09-05,10:37:25 Workplace 144
40.02891587172557 116.43103526829296 2009-09-05,10:38:50 2009-09-05,13:02:35 Pub 144
29.187483333333347 110.6448 2008-06-08,01:53:13 2008-06-08,02:26:50 Apartment 144
38.1817816 115.7485191 2008-11-12,03:37:29 2008-11-12,04:20:06 Apartment 144
39.822439913333326 119.49988009555555 2008-09-15,08:44:39 2008-09-15,09:36:53 Apartment 144
39.84673934428571 116.42675456571428 2008-09-15,12:07:23 2008-09-15,12:47:54 Apartment 144
22.59612801951219 114.30048693658532 2008-11-13,02:33:56 2008-11-13,03:42:28 Apartment 144
22.595285961538465 114.30200717692304 2008-11-13,03:50:08 2008-11-13,05:28:13 Pub 144
22.59326519230769 114.28064403846156 2008-11-13,05:34:50 2008-11-13,06:09:51 Apartment 144
40.02635746896552 116.45117868965518 2008-12-24,13:10:40 2008-12-24,13:35:32 Apartment 144
40.03138333333335 116.4132083333335 2008-05-25,02:57:07 2008-05-25,03:23:22 Workplace 144
40.03854444444444 116.20107222222218 2008-05-25,04:03:15 2008-05-25,04:44:42 Pub 144
40.02220268817205 116.19671666666667 2008-05-25,05:21:01 2008-05-25,05:50:36 Pub 144
40.01769285714287 116.19720714285722 2008-05-25,05:51:03 2008-05-25,06:12:32 Apartment 144
40.009411458333325 116.19632864583332 2008-05-25,06:21:52 2008-05-25,06:49:32 Apartment 144
40.0040011904762 116.19972380952372 2008-05-25,06:58:38 2008-05-25,07:19:01 Pub 144
39.99804938271605 116.20279074074077 2008-05-25,07:27:32 2008-05-25,07:48:51 Pub 144
40.01107575757577 116.20372323232328 2008-05-25,08:28:31 2008-05-25,08:56:10 Pub 144
40.01782066666667 116.19733733333328 2008-05-25,09:10:35 2008-05-25,09:52:14 Apartment 144
41.19618836363637 114.48034381818184 2009-08-02,01:10:01 2009-08-02,01:32:26 Apartment 144
40.614528878260856 115.03396287826094 2009-08-02,03:37:56 2009-08-02,04:50:01 Apartment 144
40.45246879411762 115.31036499999992 2009-08-02,05:41:26 2009-08-02,06:09:41 Apartment 144
40.12841983018867 116.41462558490564 2009-08-02,09:29:41 2009-08-02,09:57:44 Apartment 144
40.027528243243246 116.432709972973 2009-07-04,02:30:26 2009-07-04,08:19:34 Workplace 144
40.00551874452557 116.4613048978102 2009-07-04,08:34:00 2009-07-04,09:04:09 Apartment 144
40.08215800980392 116.588113754902 2009-07-04,09:26:22 2009-07-04,10:13:56 Pub 144
36.621474577358526 101.78585043018867 2009-07-04,14:14:32 2009-07-04,14:38:27 Apartment 144
36.62300072025823 101.80696324961582 2009-07-04,14:56:53 2009-07-04,23:30:04 Apartment 144
36.61681008333333 101.81109683333334 2009-07-04,23:34:42 2009-07-04,23:57:18 Apartment 144
36.6236652368421 101.25351060526316 2009-07-05,01:24:02 2009-07-05,02:10:59 Apartment 144
36.44273690740741 101.09461164814816 2009-07-05,02:30:01 2009-07-05,03:42:41 Apartment 144
36.399146422413786 100.97063843103447 2009-07-05,03:52:13 2009-07-05,04:12:48 Apartment 144
36.57920243421053 100.49138605263164 2009-07-05,04:59:59 2009-07-05,07:27:58 Apartment 144
39.90515321153847 116.36592173076922 2009-09-04,04:09:16 2009-09-04,05:12:26 Apartment 144
39.93275066037737 116.50016767924524 2009-09-04,05:38:16 2009-09-04,07:16:08 Apartment 144
39.90488283333333 116.36571175 2009-09-04,07:59:58 2009-09-04,10:22:15 Apartment 144
7.739613043859649 98.77032286403498 2009-03-23,03:14:50 2009-03-23,03:51:41 Apartment 144
7.674314689655174 98.76870106896553 2009-03-23,04:59:40 2009-03-23,06:02:04 Pub 144
7.685289590206191 98.76712683762894 2009-03-23,06:07:55 2009-03-23,06:35:16 Pub 144
7.740390965217393 98.77030393478262 2009-03-23,06:57:46 2009-03-23,07:36:05 Apartment 144
7.879565318181808 98.39516279461276 2009-03-23,09:23:38 2009-03-23,10:47:55 Pub 144
7.880759133793109 98.39276787310364 2009-03-23,10:48:00 2009-03-23,11:52:16 Pub 144
7.878436933262146 98.39521769567529 2009-03-23,11:59:53 2009-03-23,16:24:27 Restaurant 144
22.22364444444445 113.537475 2008-06-30,16:11:12 2008-06-30,19:22:19 Apartment 144
22.53082 113.99044 2008-06-30,21:19:24 2008-07-01,01:36:16 Apartment 144
22.555609375000014 114.23699583333337 2008-07-01,02:34:56 2008-07-01,04:39:32 Pub 144
22.595289583333336 114.30057708333328 2008-07-01,04:52:52 2008-07-01,06:12:56 Apartment 144
22.579008333333334 114.17195625 2008-07-01,07:17:50 2008-07-01,08:22:41 Pub 144
22.585823484848483 114.17251969696962 2008-07-01,08:22:58 2008-07-01,09:12:18 Pub 144
22.58289444444445 114.1686148148148 2008-07-01,09:13:43 2008-07-01,10:11:45 Apartment 144
22.636106666666663 114.055071111111 2008-07-01,12:24:51 2008-07-01,13:51:13 Apartment 144
39.990956357173374 116.39159273383336 2008-05-23,10:27:49 2008-05-23,11:29:34 Pub 144
39.99027304330972 116.39022498669767 2008-05-23,11:29:36 2008-05-23,14:36:10 Pub 144
40.0279397478102 116.4310204682479 2008-05-23,15:53:34 2008-05-23,16:29:15 Pub 144
40.12368130769231 116.4139496153846 2009-07-25,02:17:47 2009-07-25,06:34:26 Apartment 144
40.0412688125 116.42068046874998 2009-07-25,06:53:36 2009-07-25,07:21:16 Apartment 144
39.98685740740741 116.39376296296288 2008-05-29,13:00:27 2008-05-29,13:30:54 Pub 144
40.009149999999984 116.41455555555552 2008-07-11,21:01:47 2008-07-11,21:42:31 Pub 144
40.59289710144928 117.48196449275356 2008-07-12,04:27:29 2008-07-12,04:56:18 Apartment 144
40.59564117647057 117.48205392156852 2008-07-12,04:57:25 2008-07-12,05:24:39 Apartment 144
40.59767749999999 117.48029583333334 2008-07-12,05:26:40 2008-07-12,05:56:13 Apartment 144
40.59781587301587 117.48127539682548 2008-07-12,05:57:15 2008-07-12,06:40:26 Apartment 144
40.03285657692307 116.28253192307692 2009-09-23,10:29:56 2009-09-23,12:26:12 Apartment 144
40.1282105 116.415174 2009-03-26,09:51:20 2009-03-26,13:04:34 Apartment 144
40.038850260869566 116.42383117391309 2009-06-20,03:49:50 2009-06-20,04:16:00 Apartment 144
40.03115898113207 116.41555911320744 2009-06-20,04:28:45 2009-06-20,05:17:35 Apartment 144
40.12828531896552 116.41422762068969 2009-06-20,06:07:35 2009-06-20,06:37:50 Apartment 144
40.25092885714286 116.26867328571429 2009-06-20,07:26:55 2009-06-20,10:03:55 Apartment 144
40.128364878787806 116.4142680887443 2009-06-20,10:50:00 2009-06-20,11:27:55 Apartment 144
39.97901447065488 116.34158900564312 2009-07-11,06:02:12 2009-07-11,08:50:32 Pub 39
39.97779682502545 116.34163907222803 2009-07-11,08:50:37 2009-07-11,10:27:44 Pub 39
39.978684760330594 116.34191856198352 2009-07-11,10:31:19 2009-07-11,12:59:55 Pub 39
39.97764373456791 116.33581492592592 2009-07-11,13:07:05 2009-07-11,14:48:00 Apartment 39
40.00034747619047 116.36036773015871 2009-03-22,04:07:44 2009-03-22,04:52:01 Apartment 39
39.9917770882353 116.32815882352942 2009-03-22,05:07:11 2009-03-22,05:33:11 Pub 39
39.89459218867923 116.45383149056605 2009-05-07,11:15:01 2009-05-07,12:00:11 Apartment 39
40.06385477512438 116.40975675522394 2009-05-07,12:19:51 2009-05-07,14:29:36 Apartment 39
40.07192612158807 116.4166650359804 2009-05-07,15:32:16 2009-05-07,17:08:11 Apartment 39
40.36574358333333 116.68071775 2009-06-06,01:34:41 2009-06-06,01:55:56 Apartment 39
40.36605006060609 116.68282274747472 2009-06-06,02:13:21 2009-06-06,09:32:36 Apartment 39
39.9848574 116.3231514 2009-06-02,23:37:15 2009-06-03,00:06:20 Pub 39
39.99755448348344 116.3227358265764 2009-06-03,00:14:00 2009-06-03,03:12:30 Pub 39
40.03885258333332 116.325387 2009-06-03,03:29:05 2009-06-03,05:44:45 Pub 39
39.9313511023102 116.4022185445542 2009-06-03,06:21:55 2009-06-03,07:11:50 Workplace 39
39.98676024317616 116.31948985359809 2009-06-03,07:54:45 2009-06-03,09:08:15 Apartment 39
39.87652208633091 116.39565737050356 2009-04-05,02:50:55 2009-04-05,03:33:25 Workplace 39
39.87644878260872 116.3956490696842 2009-04-05,04:05:55 2009-04-05,07:57:01 Workplace 39
39.75830476086959 116.21720808695656 2009-05-11,00:42:07 2009-05-11,04:56:52 Apartment 39
39.93175757071963 116.47879513151356 2009-05-11,06:21:42 2009-05-11,06:52:47 Apartment 39
40.03776218762896 116.3339143216494 2009-05-11,07:26:42 2009-05-11,08:06:12 Apartment 39
40.04025427835054 116.32161970103088 2009-05-11,08:28:57 2009-05-11,08:50:52 Apartment 39
40.002150500000006 116.3552761875 2009-04-19,09:56:53 2009-04-19,10:55:08 Pub 39
